Algae Type,Algae Amount (kg),Wall Size (m²),Temperature (°C),Sunlight Hours,Optimal Panel Type,Algae Type Encoded,Optimal Panel Type Encoded
Scenedesmus,25.48303930849074,45.398860334666985,22.224213123026463,7.016431448013591,V-Shaped,3,5
Spirulina,33.490485977617766,50.248092899479424,32.52338412544998,5.554188568014411,Vertical Column,2,4
Scenedesmus,54.0195135818456,68.09809207694701,34.91101403808693,9.915753865909815,V-Shaped,3,5
Dunaliella,18.52533306060116,29.84579084229832,25.03744026412191,10.345028303704453,V-Shaped,4,5
Haematococcus,29.72375973532681,96.00845205398404,15.995285986143845,6.191904795759775,V-Shaped,0,5
Scenedesmus,57.65689014868269,72.96368797211754,39.24039847260845,9.877668562120206,Tubular,3,1
Spirulina,48.4539826477434,78.7164259301391,38.69449244923074,5.129592508297479,V-Shaped,2,5
Haematococcus,23.74767893716418,52.99679137595824,27.703542966629858,8.961930834151296,Tubular,0,1
Dunaliella,14.766930917932124,27.281447626603303,23.564777070278296,9.021351017270469,V-Shaped,4,5
Chlorella,63.61086880985008,77.11458995843086,26.257062095788143,8.24887597070022,V-Shaped,1,5
Chlorella,16.969101446914703,16.21332432202374,30.63583625416484,10.466145689730226,Tubular,1,1
Haematococcus,43.748617356698176,93.36774492290763,29.04659474523796,9.371248581149896,Tubular,0,1
Chlorella,73.06378781801706,83.29455286021734,18.71266954109202,8.77173660330835,V-Shaped,1,5
Scenedesmus,13.98882905117418,31.37349746524456,18.30671787746204,5.573505578502584,Vertical Column,3,4
Chlorella,71.97576087055988,62.78606029337038,29.109884508474742,11.46365300422582,V-Shaped,1,5
Spirulina,34.88052899048917,52.417744711670906,32.816640474663615,5.545280067267462,Vertical Column,2,4
Chlorella,43.681595348910754,89.53155709191907,19.50396619331548,4.878904909926264,Vertical Column,1,4
Haematococcus,15.151940526348566,72.10421995685047,32.0967531227258,4.202788834111508,V-Shaped,0,5
Haematococcus,20.79825018945801,42.43546360487001,36.3413637235278,9.80229667483644,Tubular,0,1
Dunaliella,6.477802804902534,23.24469259854508,24.670181051297,4.644646498292109,Vertical Column,4,4
Haematococcus,5.9504328432606295,10.544233886558056,17.24398751400393,11.286610117490522,V-Shaped,0,5
Haematococcus,21.446300489416025,40.85550683249056,21.13876564861228,10.498609441976493,V-Shaped,0,5
Haematococcus,16.72309104313948,28.521493929047956,19.04236383184967,11.72665855774666,V-Shaped,0,5
Spirulina,32.08500557506992,35.41311271383906,21.00548583020964,7.550170712737961,Vertical Column,2,4
Chlorella,13.887262863864416,24.960642584649285,28.36398047890772,5.563664002947199,Flat Panel,1,0
Dunaliella,30.335424670863905,90.12129596161938,29.98432482179966,5.61011030507578,V-Shaped,4,5
Dunaliella,53.25944285710239,76.41349920989202,23.470587060570185,11.616499573112025,V-Shaped,4,5
Spirulina,42.92517222514504,54.92790521571986,16.362798185945657,6.51235045534746,Vertical Column,2,4
Scenedesmus,73.82127314969527,92.72872279483526,20.674463486788024,9.951241498417216,V-Shaped,3,5
Haematococcus,20.16558285417624,66.18166632977663,32.2854014378288,6.09400880107586,V-Shaped,0,5
Dunaliella,40.693687455599566,59.82026793961222,19.758424377376187,11.337764734598904,V-Shaped,4,5
Scenedesmus,34.22569950074076,40.76641377255324,34.05436467954112,10.49445374680709,V-Shaped,3,5
Spirulina,126.32297887314049,98.7191424627167,34.9075165853783,10.663499138549287,V-Shaped,2,5
Scenedesmus,55.16954581129126,76.74645587067,38.524808064360926,8.985682984544056,V-Shaped,3,5
Dunaliella,5.358841496901336,11.802090675896885,33.62062688824783,7.567644360736814,Flat Panel,4,0
Chlorella,50.70045744339071,65.72838855629394,29.58553797546088,7.713631591617013,V-Shaped,1,5
Scenedesmus,47.26625422632412,59.112637193172326,19.660495121349364,9.994955493159654,V-Shaped,3,5
Chlorella,9.78236953984624,12.418088864044176,29.910848865641498,7.87751613549046,V-Shaped,1,5
Scenedesmus,69.82919834997163,74.36125178351992,20.40078600982681,11.73816952296238,V-Shaped,3,5
Spirulina,46.337617012271096,36.97018154573418,30.32879777757545,10.444817750161906,V-Shaped,2,5
Chlorella,31.578127090399907,32.6955589745977,28.126233506134614,9.658231295245336,V-Shaped,1,5
Chlorella,39.29747303087736,48.58878620032152,31.668288246439744,8.087765944360497,Tubular,1,1
Chlorella,27.474992489642453,40.02948015703234,15.552146132529494,6.863689556262117,V-Shaped,1,5
Haematococcus,9.99514518530574,23.783005007556056,35.97749246999029,8.405283673892514,Tubular,0,1
Spirulina,69.61897536285748,73.07791292128857,38.46786588435087,7.938898428157007,V-Shaped,2,5
Scenedesmus,48.85237991593464,94.30521002681412,25.457277777337147,6.475302358963555,V-Shaped,3,5
Dunaliella,11.745204805178496,39.50585540972365,37.43493295803965,4.955048090705574,V-Shaped,4,5
Spirulina,21.608533648602847,27.256259565123983,30.35332940468795,6.6065966721555895,Vertical Column,2,4
Spirulina,23.57826571475617,17.932098787902234,23.500109651497304,10.95719747849737,V-Shaped,2,5
Spirulina,62.78978275193332,84.49076753031447,32.00961034406305,6.1929629105536055,Vertical Column,2,4
Dunaliella,33.385791596011,67.1791012037489,32.66510322485544,8.282782144493254,Flat Panel,4,0
Dunaliella,37.78521574652411,77.32144690294622,22.16184344361459,8.144617321580489,V-Shaped,4,5
Haematococcus,38.03492603225074,70.02347027128127,28.99361653334187,10.86347931197863,Tubular,0,1
Spirulina,53.36520586125268,72.6573205270981,22.65669717511537,6.120650274708581,Vertical Column,2,4
Scenedesmus,55.45777845877438,83.94774128010597,17.317870270256748,8.257782998849551,V-Shaped,3,5
Haematococcus,18.599458962680984,57.92238170955076,18.032574950138358,6.422201026175737,V-Shaped,0,5
Scenedesmus,31.805395986020727,73.66836476457391,16.43275775026217,5.396718809977491,Vertical Column,3,4
Dunaliella,53.25692457027501,75.48680239297198,30.429855677924166,11.758550917070275,V-Shaped,4,5
Chlorella,25.92768775600028,26.540619859711104,18.035372637624302,9.769058858854589,V-Shaped,1,5
Dunaliella,34.63004910178795,64.22222534115397,31.667141297312828,8.987036527679257,Flat Panel,4,0
Haematococcus,6.94603863607976,22.273329472080924,25.197240212682,6.23709054794565,V-Shaped,0,5
Scenedesmus,22.319464456904733,26.719925922883704,19.93889764196196,10.441395178883011,V-Shaped,3,5
Dunaliella,42.05857373908901,87.04009674038375,24.638839110032848,8.053486326832022,V-Shaped,4,5
Chlorella,34.90289626058656,41.230210187098,21.918853298782714,8.465369471123527,V-Shaped,1,5
Scenedesmus,25.34609217527237,39.50955946164326,38.0661284900893,8.018974559776764,V-Shaped,3,5
Dunaliella,37.27255035868733,92.84822965922992,26.86922515109128,6.690587154162668,V-Shaped,4,5
Chlorella,14.093041188205676,15.679573220399162,16.24153728649297,8.988153561393236,V-Shaped,1,5
Spirulina,80.03726043383926,56.62093882384881,17.13507575406804,11.779691120223218,V-Shaped,2,5
Dunaliella,24.261769189214725,52.784726981993416,22.03376554634604,7.660602658003454,V-Shaped,4,5
Chlorella,41.39955280602487,85.37252676568971,16.872396050049595,4.849282828379738,Vertical Column,1,4
Chlorella,63.66093288037679,79.18724182262616,19.873956787465765,8.039291610001115,V-Shaped,1,5
Chlorella,6.579232109552384,13.28149457430566,29.4201979909564,4.953683542724587,V-Shaped,1,5
Scenedesmus,42.21837356820094,74.71680584597306,25.62383797656076,7.063065178273468,V-Shaped,3,5
Haematococcus,14.62425386058477,47.95413557733247,36.09983679855062,6.099267011914416,V-Shaped,0,5
Chlorella,44.80590508110313,41.15771980122949,30.4178176911694,10.88639149532396,Tubular,1,1
Chlorella,12.785032579437887,19.59612570429381,23.31066730435913,6.524265445305084,V-Shaped,1,5
Scenedesmus,57.52068744008756,99.39386767867718,20.783941056485222,7.233933136856313,V-Shaped,3,5
Chlorella,69.9694967802532,64.07129344056571,39.25186141666767,10.92056879500315,Tubular,1,1
Haematococcus,23.071542849667924,51.00845944958897,22.130145067010357,9.046163361380966,V-Shaped,0,5
Spirulina,18.569464783227097,25.278328125354385,20.036598026338325,6.121668295974633,Vertical Column,2,4
Scenedesmus,19.11883937001366,53.70708685720064,38.11604477821592,4.449794358807778,V-Shaped,3,5
Haematococcus,4.186757188190627,15.749179068781256,28.683117108487156,5.316794189596598,V-Shaped,0,5
Spirulina,78.3058398540089,60.32963185916123,23.581887226611208,10.816387326437544,V-Shaped,2,5
Chlorella,86.52179735787027,76.9091656560575,33.79426969207445,11.24986815548111,Tubular,1,1
Chlorella,15.157579615819053,17.174356586855648,24.42465418217104,8.825704496796035,V-Shaped,1,5
Dunaliella,26.66928014103365,41.12729721777424,24.852253819362577,10.8076151952544,V-Shaped,4,5
Scenedesmus,24.67371132030533,58.36064471588631,35.05095675707172,5.2847495603464685,V-Shaped,3,5
Spirulina,23.52988719264137,21.81591748043418,37.48122295723006,8.988042489978698,V-Shaped,2,5
Chlorella,54.891108185095206,70.2779006096423,36.12427134100253,7.810578817655235,Tubular,1,1
Scenedesmus,13.617211475712796,26.564029484519217,31.90995922275015,6.4077305570529735,Flat Panel,3,0
Dunaliella,24.71585594532115,72.6215470246671,24.32499588917157,5.672296299087378,Vertical Column,4,4
Dunaliella,20.688676395756524,52.17012951320212,16.0083463034613,6.609362033026028,Vertical Column,4,4
Dunaliella,18.456843604265853,28.54051106968359,26.070734259608106,10.77815527970179,V-Shaped,4,5
Spirulina,58.83835565042235,48.295509334465855,20.08837184717241,10.152489065277797,V-Shaped,2,5
Dunaliella,10.84109690621892,44.3919617943389,22.94761684433209,4.070217695583436,Vertical Column,4,4
Haematococcus,38.290956767528826,92.19067176513434,17.167664189891006,8.306904816808181,V-Shaped,0,5
Scenedesmus,38.19836456745215,94.18550407010189,35.73914578570921,5.06956523519549,V-Shaped,3,5
Dunaliella,39.44991392639486,83.17565174927081,26.13185061911761,7.904940347469879,Flat Panel,4,0
Spirulina,29.703979443209715,39.89552698555593,38.45452931311806,6.204534210473428,V-Shaped,2,5
Haematococcus,16.25644390759985,28.43221681505885,34.132907488134656,11.43522787079323,Tubular,0,1
Haematococcus,14.884158357561711,45.92134904004695,20.88970570611694,6.48245692633358,Flat Panel,0,0
Spirulina,129.39749743005635,92.6669442493466,20.08719986388281,11.63643073934,V-Shaped,2,5
Scenedesmus,46.12852740847392,82.16561516075254,39.41544093287523,7.0176142596611095,V-Shaped,3,5
Spirulina,99.41210826878547,76.67823415466961,31.009518666106025,10.804033826628777,V-Shaped,2,5
Haematococcus,22.831526371494,45.43796274088661,23.155512674523287,10.049537872854245,V-Shaped,0,5
Haematococcus,10.767607990933705,36.25241056494274,18.33361168290926,5.940354212663766,Vertical Column,0,4
Scenedesmus,21.84216549893626,43.241871708048905,20.759665984647235,6.313951222557345,V-Shaped,3,5
Chlorella,102.24306717005112,87.90140980852881,17.955959811803513,11.631561699950208,V-Shaped,1,5
Chlorella,16.741878219678924,40.50502978136038,31.85094668562392,4.133283769953728,V-Shaped,1,5
Scenedesmus,32.30101381847219,55.41735591796914,32.52743968410675,7.285852347928096,Flat Panel,3,0
Chlorella,41.27905564972345,81.76549221170008,38.34944935361298,5.048469046434323,V-Shaped,1,5
Spirulina,67.75800700645708,52.0190289210794,27.862240057800967,10.854682797785411,V-Shaped,2,5
Chlorella,91.150495714719,87.79296398103759,29.55175327810559,10.38243745072858,V-Shaped,1,5
Scenedesmus,26.85859902666648,52.79172455522084,38.47192437855682,6.359566592338736,V-Shaped,3,5
Spirulina,49.08388496553128,87.66636609817166,32.42915635725876,4.665784529664578,Vertical Column,2,4
Scenedesmus,31.941492045250005,47.54478510781318,16.718847660562187,8.39773804130649,V-Shaped,3,5
Scenedesmus,51.09922187030941,60.191982206690746,20.099865090234683,10.611716875937464,V-Shaped,3,5
Scenedesmus,31.882569364727704,55.24751724486511,22.78454849731461,7.213575142078212,V-Shaped,3,5
Dunaliella,10.563243005432,27.340875683803027,36.44644458793722,6.439224995080508,V-Shaped,4,5
Scenedesmus,42.96568272724888,52.44637286757355,22.44648495975528,10.240384696320348,V-Shaped,3,5
Haematococcus,31.508216221770173,94.5931935597138,19.15462499024373,6.661835812083033,V-Shaped,0,5
Dunaliella,18.1996589241193,39.6307553807255,15.178552044206128,7.653844743086722,V-Shaped,4,5
Dunaliella,15.096049545743549,41.66963509123058,26.255907166815437,6.037989658693751,V-Shaped,4,5
Spirulina,57.88371376166604,96.52730863812752,28.03877459777418,4.997179431942507,Vertical Column,2,4
Dunaliella,3.957718271137496,14.2352541514017,34.14671064156329,4.633705200066967,V-Shaped,4,5
Chlorella,49.95816135020145,64.53071336615346,18.36083568423875,7.741764927769207,V-Shaped,1,5
Spirulina,13.48747351732047,10.946190208748812,15.677666308405827,10.26801202070327,V-Shaped,2,5
Haematococcus,51.06053886647174,98.80188504553216,29.210798858262585,10.335944267245678,Tubular,0,1
Scenedesmus,80.31879748230477,90.45401596029916,24.73021546558597,11.099396282962882,V-Shaped,3,5
Chlorella,17.519410374054033,15.151302416512843,27.18515757752019,11.562973196918222,V-Shaped,1,5
Scenedesmus,47.99172487771212,96.2984685871369,26.320620132108168,6.229554527428206,V-Shaped,3,5
Dunaliella,13.188443413357994,35.110746131301696,29.495739401193127,6.260402140149111,V-Shaped,4,5
Haematococcus,13.778429010588434,62.06876363831783,39.96982339539136,4.4397304547185765,V-Shaped,0,5
Haematococcus,20.76140996906465,42.19792869643428,26.18879637765155,9.840013768646893,Tubular,0,1
Dunaliella,6.986403482035791,17.827031823033977,21.4698102091131,6.5316570469953295,Vertical Column,4,4
Dunaliella,26.40891658799952,45.3618402044404,26.805660643905107,9.703058954757893,V-Shaped,4,5
Dunaliella,7.142618794355729,10.5565440376807,29.27134840696904,11.276763128887556,V-Shaped,4,5
Chlorella,57.868149914532616,61.31634685792245,38.440994498947546,9.437638228614672,Tubular,1,1
Chlorella,9.360850777290892,11.277697102455132,39.01865756928389,8.30032114912277,Tubular,1,1
Chlorella,72.51400676505486,75.98443403231197,26.24859185672149,9.543271288198142,V-Shaped,1,5
Chlorella,48.17268124445903,57.99911930736445,22.187779984593973,8.305760814947803,V-Shaped,1,5
Scenedesmus,7.692811379636703,21.630142009247443,17.424469062902386,4.4456546889219615,Vertical Column,3,4
Scenedesmus,12.325857877070035,34.449777222729,36.1253059288944,4.472401155666176,V-Shaped,3,5
Dunaliella,46.51173989177448,65.02074906229535,27.87917570966472,11.922281364679533,V-Shaped,4,5
Haematococcus,5.916585997136805,11.229551692354848,36.2961481459722,10.537528405813129,Tubular,0,1
Haematococcus,29.95207597048148,80.36018433358537,23.673973759439647,7.454456760862218,Flat Panel,0,0
Scenedesmus,28.099804529597044,40.78624911917999,34.850361256649066,8.611911225118927,Flat Panel,3,0
Scenedesmus,34.12392011381067,77.55386110697138,32.63725061682791,5.500035656951843,V-Shaped,3,5
Chlorella,27.835566627199885,68.34677745689214,21.521231149052223,4.072696279609731,Vertical Column,1,4
Scenedesmus,14.772940903017636,17.164456929325507,27.82157198442478,10.758380649505169,V-Shaped,3,5
Scenedesmus,25.057683852055728,61.22858168164849,36.585789444734615,5.115601889641281,V-Shaped,3,5
Scenedesmus,63.329010738244726,69.39941051217855,26.25274646712574,11.40661899554814,V-Shaped,3,5
Scenedesmus,27.89598476340398,45.50314517549717,17.311237925926665,7.663202361016571,V-Shaped,3,5
Spirulina,38.34275288700764,63.96375340396486,32.95419868901284,4.995375094815148,Vertical Column,2,4
Chlorella,61.46681704848535,90.60001667864964,21.190791076785967,6.784415643818564,V-Shaped,1,5
Scenedesmus,21.741507870268904,24.45702513566956,23.07474207942171,11.112097520887676,V-Shaped,3,5
Scenedesmus,32.584286397356166,83.95771752868514,20.75798061707194,4.851294103222757,Vertical Column,3,4
Haematococcus,17.68024586350914,54.1917786402019,23.83682980151801,6.525065722937218,Flat Panel,0,0
Dunaliella,19.15620043120765,78.74708501801926,32.77900218819416,4.054372388688894,V-Shaped,4,5
Chlorella,55.37207720844668,67.69223718718192,34.48412925837799,8.179974471124709,Tubular,1,1
Haematococcus,35.17320519838162,74.43862241875517,21.04003191089408,9.45025688425947,V-Shaped,0,5
Scenedesmus,6.820261714072908,10.698997793857185,24.522259065616566,7.968341808132664,V-Shaped,3,5
Chlorella,28.745679404631414,28.987290155795534,29.903566238747423,9.91664941777394,V-Shaped,1,5
Scenedesmus,40.02463004550008,47.56524616054903,32.17974991171691,10.51834934018927,V-Shaped,3,5
Spirulina,23.405692149780894,20.711917404382696,38.44564499962668,9.417159733373351,V-Shaped,2,5
Dunaliella,26.78622258185773,65.82113640650084,19.97733549839814,6.782578779464368,Vertical Column,4,4
Chlorella,19.893348615051654,31.487659397742167,18.14108731030785,6.317823869905717,V-Shaped,1,5
Spirulina,34.179964619732736,29.570763899551235,25.27860841199968,9.632251620733255,V-Shaped,2,5
Spirulina,115.99953373742667,88.4427294576166,18.48298705945116,10.929816244629414,V-Shaped,2,5
Spirulina,11.47971119348312,16.12335826825027,35.003439568801895,5.933271366553481,V-Shaped,2,5
Spirulina,77.25076734937478,79.99551190610137,21.669863735845773,8.047406401171152,V-Shaped,2,5
Scenedesmus,22.30939462497108,68.00365553685344,33.665080116105095,4.100771210174296,V-Shaped,3,5
Scenedesmus,26.256077830379297,73.14087390426481,22.8208549381055,4.487244345881462,Vertical Column,3,4
Haematococcus,7.502925293499261,25.842227953702043,34.44293722681377,5.806717057787136,V-Shaped,0,5
Spirulina,64.10610234712064,83.04643130003682,34.156136819009475,6.432757087770271,Vertical Column,2,4
Spirulina,130.8832932475309,91.87693180414156,35.40230882285654,11.87125091117731,V-Shaped,2,5
Dunaliella,36.19255557834709,64.87137174481997,20.629025605398297,9.29854330831666,V-Shaped,4,5
Chlorella,61.23213324808735,61.14417546418915,18.90905354112188,10.014385308695465,V-Shaped,1,5
